34948	8.075534	0.053097	3
29780	10.145907	1.455456	3
43945	4.466293	0.337573	1
50675	2.888352	1.240092	1
7852	0.000000	0.505551	2
7021	2.865389	0.678427	2
62561	5.500172	1.166374	1
60534	6.002221	1.009279	1
55999	2.630186	1.017682	1
34182	1.528930	1.489458	1
67049	10.986290	0.128827	1
15083	2.813179	0.862872	2
6573	4.509387	1.690161	2
1992	2.510689	0.195432	2
61348	7.268978	0.474364	1
27880	9.652771	1.010533	3
5044	0.000000	0.428269	2
34642	7.350349	1.336826	3
14430	4.104853	1.526042	2
72740	12.570408	1.613251	1
48020	3.220548	0.568443	1
39070	0.411116	0.580786	1
32684	12.961683	0.304779	3
14364	3.991116	1.090355	2
27912	12.978866	0.613596	3
17101	6.237057	0.313857	2
39316	1.319190	0.974538	1
34684	9.104550	0.731317	3
46172	5.989729	0.548382	3
14173	2.786236	0.994996	2
65046	3.781245	1.378961	1
45914	9.999617	0.825483	3
13725	8.481955	0.935394	2
64299	9.919738	0.638704	1
55604	4.269502	0.393608	1
22770	8.893890	1.490999	3
7292	4.047116	1.697701	2
23512	3.479460	0.467091	1
15061	1.708236	1.181969	2
64312	7.725042	1.586564	1
23976	9.783486	0.555218	3
43942	6.572412	1.126057	3
19186	13.807697	0.815007	3
7957	6.082035	1.306939	2
65004	14.429017	0.107744	1
18522	1.906965	0.864885	2
66356	8.524902	1.116012	1
10890	1.472696	0.150091	2
38365	11.385777	1.530444	3
19573	7.198524	0.998459	2
51859	4.483213	0.636874	1
8484	5.116638	0.137987	2
77743	15.979662	1.641956	1
9192	6.344459	0.201758	2
16852	3.044641	1.277283	2
5921	0.217088	1.463481	2
65833	11.959014	0.942213	1
11650	0.000000	0.450591	2
48137	11.465746	0.949217	3
31485	7.001565	0.421997	3
29440	8.837296	1.095295	3
24173	11.557712	0.457162	3
31544	10.460843	0.617257	3
40761	9.568302	0.014428	3
41330	11.077602	0.505747	3
32946	5.345591	0.569381	1
10543	0.000000	1.564045	2
16813	0.000000	0.041461	2
14471	0.000000	0.918064	2
27203	9.472156	1.152176	3
15885	0.000000	0.589296	2
32741	9.791834	0.805284	3
7559	4.510586	1.482991	2
9685	6.417938	1.216802	2
11621	3.594297	0.408934	2
29786	10.456156	1.242187	3
9942	0.970442	0.272179	2
5828	3.274139	0.301824	2
46450	8.762881	1.696955	3
76006	11.660840	0.099593	1
39598	4.027712	0.807198	1
38597	10.301225	0.951833	3
7418	8.958156	1.163086	2
4844	0.000000	1.008392	2
73150	6.040360	0.356355	1
33882	10.817444	0.477826	3
80070	14.231780	1.126663	1
14796	3.890576	0.395874	2
40499	12.002701	1.275468	3
43258	13.581019	0.367114	3
16185	7.272900	0.967389	3
80901	18.524976	1.468282	1
9183	3.053112	0.225286	2
12770	8.578323	1.655599	2
35537	10.045755	0.234715	3
31705	8.057331	0.880134	3
11847	2.630726	0.601977	2
64633	5.320128	0.514604	1
27238	8.789456	1.295923	3
31760	7.537595	0.859568	3
58688	9.685029	1.624993	1
76224	15.908413	0.793236	1
30533	10.919440	0.510974	3
10506	0.000000	1.386912	2
61584	12.284009	1.385627	1
14283	1.708671	0.374908	2
35484	9.938410	0.410853	3
5012	5.558698	0.519502	2
38249	8.837835	0.705440	3
29448	11.285837	0.767118	3
11362	4.551762	0.720359	2
69709	11.934779	1.374415	1
47376	7.823080	0.875477	3
27935	2.374852	1.124458	1
7240	3.771210	0.575931	2
25414	3.459257	0.080606	1
19287	3.543786	1.105461	2
30383	9.042613	0.932619	3
42700	6.657584	0.775166	3
37249	9.869790	0.323648	3
11925	0.000000	1.204716	2
9916	0.000000	0.552984	2
15665	2.742066	0.276555	2
37184	4.342421	0.601696	1
36002	8.915966	1.130601	3
33306	12.304571	1.222487	3
56262	7.665026	1.161998	3
12965	0.000000	0.842957	2
33796	9.987453	1.456820	3
11657	2.093388	0.930695	2
9256	6.280765	1.228433	2
36825	4.715022	1.418783	3
20475	1.460474	0.468292	2
37957	10.651935	1.513266	3
51238	2.737250	0.694116	1
6829	6.772647	0.788867	2
15661	4.763652	0.530430	2
7268	0.382940	1.185241	2
34321	11.834693	0.536596	3
78742	15.439066	0.588741	1
11999	1.332384	0.704296	2
75336	17.228590	0.479729	1
43053	6.095807	0.029655	3
34935	11.505634	0.600593	3
69950	11.896010	0.359450	1
2122	1.725422	0.370106	2
40845	8.129413	1.640365	3
14538	0.000000	1.326609	2
1705	6.522356	0.731377	2
74312	10.924050	1.283653	1
33235	12.781791	0.168016	3
40841	2.121843	1.474946	1
0	0.927885	0.133020	2
42829	2.109672	0.928008	1
15519	2.535188	1.189734	2
11649	1.263155	0.371417	2
71465	11.258019	0.958060	1
41777	10.171028	1.418125	3
2583	3.651860	0.076318	2
8948	2.216361	0.682179	2
34310	13.368164	1.589364	3
5246	0.000000	1.304802	2
26434	3.285768	0.111363	1
36265	11.438964	1.114873	3
71124	12.432789	0.727384	1
13064	4.709431	0.934138	2
9801	2.666788	0.427071	2
41034	9.706051	1.361142	3
32321	13.881147	0.029392	3
12272	3.700379	0.419369	2
14462	2.502783	0.747244	2
5434	5.121344	0.229792	2
65124	10.605851	0.866782	1
59484	3.222752	0.702964	1
15036	0.976962	1.498756	2
42477	14.085356	1.423646	3
9395	3.601835	1.455662	2
66502	11.190247	0.013101	1
45423	12.185047	0.425517	3
30526	4.655287	0.163140	3
17090	0.833886	0.530776	2
58800	1.009834	0.611978	1
2366	5.946196	1.191974	2
53879	2.435613	1.643649	1
35972	9.120008	0.967698	3
72813	10.689583	0.816497	1
8505	7.712958	0.738108	2
37223	8.807011	0.009149	3
46421	8.270693	0.967436	3
65304	7.105116	0.546481	1
69840	6.910582	1.106244	1
17512	2.813188	1.163735	2
67374	12.605652	0.832203	1
17039	2.715736	0.959429	2
8467	0.812650	1.182380	2
24916	4.766786	1.030309	1
28725	3.253450	0.628195	1
14390	2.968559	1.013253	2
6408	1.563736	1.137816	2
54919	2.657386	0.777767	1
74193	15.186411	0.234908	1
31924	8.411354	0.061975	3
12497	2.933832	0.805775	2
39434	13.698554	0.312136	3
51349	9.749404	0.612605	3
6603	1.638620	0.011056	2
47284	1.319571	0.085824	1
46381	2.364522	0.276203	1
6967	4.039467	1.116430	2
4012	6.000915	0.663778	2
12626	3.606685	1.545163	2
4971	0.026335	0.163541	2
53483	6.211350	0.345279	1
62279	1.723752	1.129150	1
4088	3.680858	0.360988	2
38604	3.904946	0.791560	1
22658	9.548373	1.310058	3
4084	0.000000	1.648982	2
14008	4.006750	0.655513	2
39718	10.281798	1.026358	3
31314	12.739729	1.478866	3
40321	6.594583	1.399484	3
48739	10.377003	1.043252	3
42915	2.829010	1.471610	1
75916	13.218089	1.249537	1
20626	11.913813	1.140515	3
25949	9.932591	1.481876	3
42809	11.623323	1.671725	3
67517	12.743188	0.515992	1
68735	9.734529	0.598656	1
6465	0.000000	0.433634	2
72931	9.487822	1.598781	1
8335	2.374746	0.245796	2
37034	10.383263	1.330182	3
11705	12.941364	0.861620	3
63458	5.863854	0.696859	1
26256	3.504997	1.276581	1
9643	0.000000	0.661962	2
35379	3.201955	1.068248	1
71508	15.147829	0.792786	1
6841	0.000000	1.462924	2
3215	3.695955	0.168048	2
34147	2.245170	0.324022	1
43258	13.007281	0.873312	3
36034	10.614937	1.271253	3
46774	12.165376	0.841271	3
36596	9.055751	1.561992	3
36360	11.393327	0.961969	3
36358	11.309288	0.941546	3
15705	7.384046	0.533256	2
50235	9.207507	0.338935	3
38845	9.108358	0.854637	3
69621	6.124073	0.728033	1
36388	10.086564	0.079712	3
8770	3.783929	1.382375	2
29754	8.777506	1.377382	3
64633	9.475856	1.173955	1
10913	5.443881	1.670909	2
54387	3.809453	1.030016	1
39182	12.259080	1.645599	3
7837	2.810375	0.420374	2
5377	4.052138	1.544019	2
21628	10.125829	0.220181	3
49856	6.126987	0.971079	3
6504	0.000000	1.396312	2
40736	7.012142	0.570846	3
71106	14.230801	1.495249	1
29974	12.237572	1.188332	3
19481	10.811365	1.346116	3
50641	8.187391	1.408616	3
9883	4.991856	0.348269	2
31439	3.382171	0.125058	1
13734	0.000000	0.241167	2
24533	10.954036	0.465717	3
29409	10.285779	1.327962	3
22305	15.554572	0.956848	3
46354	4.991698	0.225781	1
42399	6.680105	1.193659	1
34625	5.501217	0.828482	3
26488	9.827450	1.188784	3
45938	13.020971	1.411774	3
45750	9.569033	1.327859	3
72377	10.897407	0.873027	1
41845	2.912531	1.002046	1
20091	6.397545	0.139539	3
20432	7.315615	0.206731	3
11117	4.794372	1.282647	2
50240	9.468501	1.537425	3
32002	8.444788	1.073433	3
17513	10.297001	1.697545	3
5876	4.903021	0.675946	2
12546	1.823987	0.673007	2
13062	5.770445	0.820322	2
72816	12.950399	1.425665	1
51761	5.985365	0.647015	3
56561	5.629321	0.551326	1
1864	2.964815	0.254557	2
33373	10.118959	0.671358	3
5726	3.099936	1.475275	2
36174	2.976511	1.103007	1
69146	14.903100	0.179069	1
25273	10.887819	1.646780	3
3808	5.835790	0.635837	2
47645	9.671247	0.701160	3
72728	16.070717	0.755760	1
40486	11.695728	0.000063	3
15753	0.000000	0.444854	2
10149	2.094377	1.096961	2
79797	16.692615	1.372472	1
51294	3.645304	0.307021	1
22031	11.938918	0.991570	3
12160	8.460798	0.095323	2
33668	9.730882	0.162937	3
61486	10.841814	0.768698	1
69016	15.277846	0.182515	1
52891	3.387394	0.111727	1
17973	0.569621	1.006248	2
3073	0.000000	0.443967	2
59133	3.739248	1.345967	1
22624	10.022607	1.690524	3
4056	0.000000	1.010742	2
13666	3.185492	0.698513	2
14170	2.286444	0.479692	2
7980	2.775791	0.882882	2
53284	3.579919	0.315333	1
68186	4.328422	0.328358	1
21902	12.293856	0.710530	3
79415	13.520515	1.186484	1
45881	9.795733	0.597760	3
13552	3.904208	0.720390	2
57752	3.738516	1.433527	1
58650	1.021086	1.216655	1
15786	1.248006	0.530307	2
40398	14.358505	1.694591	3
17291	7.292619	1.688830	2
18859	4.158479	1.064821	2
23669	5.038221	1.632163	1
41036	3.746180	0.672182	1
29854	11.420816	0.472212	3
69047	10.665212	0.549328	1
7112	4.943883	0.551188	2
9695	3.296989	0.157589	2
8675	11.292266	0.462344	3
58487	2.951641	1.272611	1
61361	7.441052	0.726915	1
24068	14.201546	1.667029	3
45900	3.695264	1.315339	1
11135	0.000000	0.554562	2
3926	6.088460	1.617126	2
40597	10.641296	0.168430	3
33513	13.346367	0.089755	3
6502	1.162335	0.751158	2
44219	9.825520	1.267035	3
47223	10.195778	1.631556	3
15414	3.608175	0.623029	2
41944	9.084778	0.770576	3
59703	0.620699	0.931286	1
65137	9.086721	1.148919	1
9794	0.000000	0.962952	2
31978	9.007913	0.375662	3
66247	13.672171	0.883508	1
60147	9.833727	0.467598	1
31071	11.993475	0.510008	3
55731	11.669344	1.475496	3
11008	4.642356	0.057147	2
13140	5.572025	1.233947	2
42947	9.216404	0.476789	3
22675	10.147719	0.625383	3
62247	15.579378	1.516569	1
45189	8.129247	0.714726	3
30316	9.212468	1.341185	3
6863	2.916268	1.070527	2
4301	0.000000	1.032951	2
27121	12.252442	0.696340	3
23115	7.024192	0.835342	3
59910	3.110999	1.385155	1
28642	2.569371	0.705929	1
22224	3.079011	1.667600	1
38113	9.699562	0.031212	3
70544	10.819088	0.407667	1
43107	10.394674	1.249014	3
35743	4.536914	0.555878	1
3555	2.900804	0.048120	2
8259	4.526840	1.268395	2
16672	6.372275	0.482805	2
14487	11.416973	0.343748	3
27728	2.571321	1.230588	1
43364	6.520375	1.627079	3
2267	3.591806	0.074518	2
72477	14.208517	0.472659	1
47954	1.844864	1.482042	1
10199	1.276473	0.465838	2
54881	0.897702	0.335272	1
34874	9.134072	1.178455	3
44002	4.797484	1.247687	1
72790	10.842906	0.703280	1
34157	11.789444	1.495629	3
73883	14.760293	0.819288	1
40338	11.448588	0.079237	3
69873	12.735111	0.145911	1
72139	6.266423	1.503563	1
11793	1.564879	0.594642	2
37185	3.432352	1.012550	1
12244	2.562784	1.070819	2
68729	9.627566	0.627025	1
39015	10.042171	0.232162	3
19599	2.054418	1.157003	2
38124	4.596786	1.443502	1
22024	9.803764	0.816416	3
57155	12.802627	1.275001	3
1948	1.029627	0.526817	2
49544	5.296695	0.379029	1
7210	3.291643	0.781396	2
62274	6.796102	0.183796	1
37992	10.875976	1.569494	3
55015	13.177268	0.362461	3
15038	5.519325	1.180847	2
60228	6.490010	1.581687	1
15825	2.017594	0.639203	2
5618	5.120421	1.203593	2
8880	3.355892	1.623582	2
50142	10.797643	0.521260	3
32405	4.738056	0.073260	1
76315	16.757677	0.303510	1
46702	9.947701	0.370338	3
16465	0.000000	0.649051	2
28174	8.550576	1.567404	3
6143	0.000000	0.156797	2
26203	10.962345	1.684665	3
12357	4.315419	0.675016	2
70907	10.615771	1.360517	1
0	3.574065	0.248950	2
3119	3.610572	0.460960	2
12553	0.694678	0.703725	2
67296	9.655029	1.488399	1
7887	0.000000	0.032332	2
12761	7.121752	0.931137	2
60415	4.894744	0.832081	1
35967	11.705897	0.876138	3
25445	11.175479	0.070735	3
8378	6.004026	1.207735	2
36821	3.996930	1.616116	1
46040	8.465304	0.125395	3
48180	4.575610	1.299685	1
28092	6.916270	1.223673	3
41073	11.004807	1.242708	3
24011	0.000000	1.098829	2
38294	5.898179	0.766336	1
11963	3.014548	1.101407	2
22651	2.278434	0.527162	1
57037	8.557008	0.607572	1
27707	9.758026	1.161349	3
10204	0.000000	0.151413	2
5733	0.000000	0.259280	2
66995	6.345215	1.066338	1
20618	10.612121	1.450735	3
33900	11.649756	1.090028	3
14104	0.629548	0.626210	2
70625	8.064515	1.261188	1
11177	3.791889	1.692890	2
6297	7.433256	0.616186	2
10245	1.167987	1.659279	2
11627	4.338206	0.334188	2
32803	11.959536	0.932935	3
5304	8.052755	0.673663	2
26683	9.407839	0.552823	3
25833	3.873886	1.399799	1
12741	1.827574	0.612915	2
76300	14.523482	1.538751	1
14933	0.000000	1.268145	2
45501	8.925007	1.561604	3
65569	6.121223	0.164607	1
8288	4.901541	0.549503	2
47600	11.718598	1.659521	3
15759	0.067207	1.512005	2
12704	2.401372	0.531818	2
67699	11.589707	0.343477	1
1783	0.000000	1.301200	2
34333	5.764726	1.295757	1
19410	3.408694	1.220148	2
20854	7.813467	0.370901	3
66630	10.084384	0.274746	1
15524	4.360904	0.678887	2
5395	0.648184	1.104207	2
7099	0.454124	0.728530	2
10421	4.075179	1.384099	2
62836	9.311631	1.289476	1
40453	9.773309	0.705677	3
11743	5.507130	0.436574	2
35451	8.430290	1.625602	3
10843	3.972254	0.706186	2
73431	16.830328	0.074416	1
10550	6.093147	1.604657	2
17326	7.325659	1.022133	3
6628	0.000000	0.183356	2
71609	7.954576	0.149121	1
70274	7.273945	1.196108	1
7874	0.000000	0.179270	2
17238	0.000000	0.352663	2
26543	5.332849	0.186390	1
69988	9.939442	0.896719	1
39628	12.081141	0.714960	3
1495	2.375196	1.560750	2
10222	0.000000	0.435700	2
12018	2.894300	0.643944	2
39713	5.169809	0.246421	1
59593	12.044990	0.129592	1
14032	8.633088	0.259758	3
3698	3.612842	1.255473	2
56152	1.389365	0.311712	1
43095	2.856114	1.332410	1
31819	10.881437	1.599538	3
4850	5.799830	1.665906	2
3838	2.774622	0.374954	2
23638	8.061194	0.545154	3
12460	3.337058	0.572777	2
72971	13.237081	1.684022	1
4891	5.739859	1.191067	2
10419	4.844742	0.320956	2
14940	4.607505	0.325849	2
69490	13.831325	0.460294	1
59021	5.162572	1.503534	1
13365	0.000000	0.072343	2
37151	10.196828	1.517348	3
23037	8.393429	0.184120	3
10117	7.749644	0.549828	2
40403	3.031168	1.258205	1
42734	9.443277	0.923610	3
39147	10.018175	1.223952	3
37975	10.293805	0.272708	3
10566	12.241146	0.733201	3
26302	11.635399	1.115660	3
41423	9.162376	0.582685	3
26303	9.152459	1.063283	3
78642	9.404324	0.961095	1
520	4.614246	0.041917	2
71359	10.215938	0.003934	1
30716	9.344737	0.582087	3
84262	14.551607	0.023110	1
7097	4.001937	1.388858	2
31415	7.044342	0.633576	3
15761	9.918237	0.498354	3
8211	6.923598	0.515685	2
9590	3.995526	1.237411	2
7042	3.011204	1.205875	2
50462	15.841798	0.110095	3
34868	11.585955	1.265603	3
29943	2.804523	0.934906	1
15992	11.526658	0.436959	3
66704	9.352925	1.273213	1
83310	14.106362	0.399959	1
36647	8.893648	0.883275	3
1936	2.649646	1.077154	2
23582	11.976134	0.543524	3
2532	2.051466	1.429357	2
61227	6.334761	1.072433	1
49192	12.285618	0.395541	3
71721	10.859892	0.402915	1
6644	9.409201	0.829677	2
7162	5.028068	0.037659	2
13128	4.834945	1.203020	2
16441	6.794126	0.994661	2
71545	7.847213	0.828389	1
24253	11.493204	0.214044	3
50955	2.263509	1.571716	1
8954	6.602417	1.092775	2
16608	8.551010	0.154762	3
15281	0.563816	0.508207	2
27069	8.007112	0.965915	3
35865	14.910068	0.030618	3
22568	2.584343	0.382834	1
72622	10.875423	1.391944	1
12072	4.802542	0.003768	2
51755	9.499364	1.667791	3
5887	1.703475	0.684893	2
26765	3.507023	0.724042	1
3050	1.553568	0.691531	2
27584	2.538763	1.213014	1
11159	6.484970	1.369088	2
0	4.027974	0.727754	2
16451	1.518600	1.407014	2
67082	6.434066	1.401838	1
9531	2.966954	0.282537	2
5342	8.544638	0.905832	2
9639	4.793598	0.280569	2
76689	10.068474	0.011329	1
24321	8.603878	0.279965	3
11867	3.318904	0.953437	2
43090	7.674385	0.036672	3
4433	5.770776	0.884654	2
13694	0.640889	1.306266	2
72652	5.533706	0.009582	1
55721	7.783423	1.577940	3
7620	4.007549	0.104977	2
33880	12.819609	1.323876	3
22460	11.677964	1.245732	3
10307	2.005784	1.490532	2
71411	16.046567	1.319012	1
36527	12.900684	0.668204	3
30973	2.802176	0.382286	1
58718	5.148254	1.654441	3
8642	1.644149	1.121514	2
30873	8.572021	0.377945	3
61498	2.711444	1.636993	1
35050	8.342369	0.661770	3
72263	8.161185	0.327904	1
32371	11.973871	0.379021	3
31620	10.371746	1.605140	3
42074	8.758442	0.805343	3
36602	3.778144	0.616450	1
41756	9.357386	1.409696	3
39277	9.506868	1.070066	3
8919	3.434723	0.980687	2
49920	12.533198	0.228490	3
8562	0.000000	0.196659	2
50937	2.849271	1.551447	1
55804	2.801260	0.075764	1
7129	0.000000	0.525692	2
19803	8.065886	1.180257	3
84908	17.990356	1.365705	1
59474	4.099081	0.135811	1
65906	13.302579	1.133222	1
57165	0.039737	0.733921	1
14245	3.480592	1.336994	2
47664	9.367641	0.959160	3
32388	3.457512	1.344705	1
59049	1.628834	1.407529	1
20283	13.480372	0.780587	3
42694	8.659035	0.126930	3
77876	13.842777	1.181539	1
11325	2.664994	1.677246	2
71231	9.446594	0.398328	1
47727	10.787869	0.013411	3
17935	3.187710	1.329998	2
26608	7.232799	1.184126	3
4394	0.000000	0.347416	2
69928	10.645616	0.843700	1
72302	12.362796	0.626806	1
6751	0.560136	0.877230	2
43815	5.589914	1.650989	3
62201	10.908280	0.292566	1
32454	4.161862	1.357100	1
38648	12.618452	0.319805	3
15185	11.943451	1.542108	3
50852	10.054531	1.519575	3
34139	7.542090	0.289091	3
30446	12.001058	0.852816	3
43674	2.989400	1.529136	1
28936	3.649660	0.752188	1
44676	10.798661	0.674574	3
13213	9.953368	1.329195	3
7660	1.775523	0.204248	2
44843	12.855147	1.017233	3
34655	2.892270	1.154664	1
22306	7.884450	1.115365	2
18341	3.532559	1.565497	2
28889	10.888138	1.404847	3
10061	3.564302	1.540469	2
11807	5.771785	1.112035	2
75082	12.448318	0.253584	1
47306	9.859611	0.314834	3
67132	12.485368	0.793632	1
73616	6.903241	0.070217	1
28377	1.629826	0.381624	1
38993	9.616479	1.158627	3
16119	5.772690	1.383531	2
40534	5.062575	0.861943	1
69722	11.064659	0.819808	1
37834	2.838948	0.923021	1
3920	3.319803	1.261114	2
19144	6.102573	1.680845	2
2989	2.771482	1.498442	2
46118	11.439606	0.680541	3
11119	0.172815	0.346752	2
50960	5.111463	1.442021	1
44839	9.261886	0.564802	3
37023	8.963822	0.751500	3
34027	1.967307	1.356116	1
38822	9.051604	1.136314	3
39108	10.930113	0.884262	3
15897	10.350690	0.420173	3
47371	9.659567	0.297056	3
11204	3.035975	1.477006	2
17149	16.234050	0.470187	3
25088	0.000000	1.057831	1
21260	10.881094	0.545825	3
42490	8.149247	1.150084	3
44454	8.479335	0.589803	3
45320	8.689351	0.147378	3
37839	10.162566	0.598751	3
9203	6.407167	1.277659	2
68589	3.910698	1.373541	1
73950	9.516735	1.223469	1
25626	2.462032	0.647149	1
67627	8.458946	1.541233	1
67859	14.181631	1.239088	1
26010	12.026732	1.039582	3
44960	3.277216	0.137739	1
7485	1.136400	0.732647	2
73198	7.753770	0.748395	1
46030	9.524515	1.559871	3
8671	2.611883	0.213000	2
20882	10.579475	0.786149	3
42234	8.371401	1.612260	3
31103	2.980518	0.903250	1
7101	0.000000	0.623944	2
66394	4.917513	1.032115	1
48189	2.236634	1.633987	1
71135	8.560288	1.540284	1
7963	0.000000	1.018368	2
38350	9.742331	0.595783	3
3827	3.786380	0.876478	2
38735	8.616748	0.074634	3
3815	0.290061	1.309719	2
34756	10.465292	0.576447	3
22091	4.971132	1.420064	3
34115	11.241876	0.561720	3
72332	8.123072	0.631393	1
28086	8.725525	0.274027	3
16682	11.245225	1.637597	3
8152	0.000000	0.713378	2
11482	3.287151	0.619591	2
51325	3.404497	1.145703	1
50580	2.921597	0.478987	1
35901	11.846267	0.578346	3
75696	11.416424	1.025410	1
41000	10.869425	1.029585	3
9329	7.632678	1.564996	2
47033	0.809951	0.751723	1
46965	3.534467	0.389190	1
76639	16.261556	0.033413	1
28224	11.530137	0.471476	3
12982	1.046480	0.299182	2
34900	10.551250	0.404959	3
24009	10.038803	1.385149	3
42637	3.211570	1.231797	1
74576	9.253208	0.818020	1
45878	12.620490	0.981467	3
62930	5.836116	1.253831	1
9669	0.380044	0.925113	2
71208	10.668413	1.689106	1
33300	0.284457	1.120608	1
16101	7.615096	1.220123	3
57666	10.406237	0.547773	3
8634	0.000000	0.475313	2
27573	4.697225	1.283843	1
9109	0.887526	0.955353	2
69940	7.428657	0.245423	1
35687	11.978987	0.130535	3
14989	1.176800	0.019961	2
32784	4.089813	0.782983	1
68385	10.223154	1.427910	1
13247	2.207325	1.005568	2
30493	2.430167	1.659280	1
40821	4.647649	1.356680	1
89725	18.451031	0.114014	1
29429	8.620583	1.186627	3
38264	8.719009	0.646795	3
31103	4.106160	0.833886	1
19895	6.437727	0.580814	2
74255	10.791608	0.116031	1
67663	12.862992	1.232004	1
20587	13.638295	1.597449	3
47063	6.464630	1.133242	3
9332	1.532253	1.187026	2
55738	4.769386	1.331007	1
40647	8.959240	1.162939	3
27359	9.305548	1.111351	3
13571	9.412297	0.913754	3
45664	10.713727	1.409545	3
7133	7.668068	1.246952	2
58869	5.584032	0.577671	1
32779	11.282963	0.122502	3
11317	0.000000	0.427886	2
49133	9.041423	0.730562	3
8679	0.000000	0.777638	2
22691	9.137026	1.361864	3
12829	2.473772	1.685197	2
1940	1.300046	0.081793	2
16493	1.380667	1.044470	2
40392	0.000000	1.467145	1
43355	4.423666	0.631655	1
6059	2.615043	1.082618	2
44367	10.979134	1.456818	3
23653	10.788193	0.018872	3
39246	6.415326	0.220706	3
9614	8.938843	0.098724	2
76580	9.226922	1.665866	1
9876	4.279037	1.183090	2
69378	10.002582	0.988384	1
7737	3.872662	0.983472	2
43791	3.730035	1.130473	1
37251	3.841900	0.949025	1
35421	11.091800	0.595945	3
5970	4.873937	1.669941	2
1323	1.408894	1.367191	2
51031	2.983805	1.056334	1
36614	12.733499	1.319236	3
76684	15.642578	1.185264	1
11170	2.312281	1.224932	2
15198	3.020996	1.523740	2
75581	9.547117	1.348461	1
27816	8.047997	1.182783	3
15890	6.341317	1.654469	2
14614	7.039246	0.604738	3
13451	1.837380	0.155925	2
7362	7.687475	0.735134	2
7471	2.015795	1.407066	2
64660	12.357843	1.024020	1
8266	0.000000	1.095395	2
36421	6.506507	1.160557	3
13445	5.387145	0.815930	2
9608	4.853152	1.377267	2
598	1.352749	1.446195	2
29478	10.464479	0.987131	3
51994	10.920494	1.298784	3
45680	10.189929	0.428338	3
36117	8.907420	1.574213	3
28426	8.900304	0.223186	3
61258	5.496316	0.737526	1
45271	11.118593	0.020680	3
33799	10.365775	0.075822	3
13681	10.346763	1.340845	3
28602	1.750883	0.673080	1
2354	3.261614	0.828950	2
11007	8.162476	0.248243	2
13210	3.438626	0.323881	2
17402	3.396618	0.404120	2
17141	8.998622	1.668595	3
46496	6.833114	1.422429	3
28826	1.542337	0.267834	1
39282	10.710901	1.159476	3
63350	5.343133	1.010636	1
41738	8.297010	0.047562	3
3815	1.899039	0.296353	2
5347	3.943351	0.722131	2
68364	7.269429	0.944997	1
36753	8.912171	0.043957	3
14025	9.139627	0.199714	2
6227	4.931614	0.342213	2
44536	12.550910	1.242930	3
46661	11.938376	1.581382	3
56671	11.576347	1.682711	3
14651	0.000000	0.988162	2
30184	10.937261	0.116858	3
2891	0.000000	0.728834	2
43621	3.884287	1.282527	1
35060	10.625643	0.245918	3
32636	9.656168	0.465749	3
43232	10.077079	1.165999	3
1812	5.037485	0.334430	2
73098	12.471146	1.547710	1
45345	6.019811	1.149038	3
12480	1.516572	0.004141	2
66588	10.633050	0.495393	3
